Days_Since_Last_Purchase,Lifetime_Value,Average_Order_Value,Total_Purchases,Discount_Usage_Rate,Cart_Abandonment_Rate,Membership_Years,Returns_Rate,Login_Frequency,Age,Gender,Country,Signup_Quarter,Churn
295,949.1720114806246,159.1062395467477,57,82.5134875661419,11.039423424993377,0.49384525699375625,7.040593104649973,2,19,Male,USA,Q1,0
113,1896.853025370678,198.93890083618595,81,48.52556041472411,46.78024120373392,2.07958266466358,45.86515727320253,4,38,Male,UK,Q4,0
101,8983.171034333078,125.04143759992962,58,54.34058521982641,7.087170065487358,1.5269074098423185,22.97193733091893,5,29,Male,UK,Q2,1
113,55.09746708031345,68.49841258308739,14,30.476091279732575,59.81824455420024,4.627721629311117,3.8832930889176778,6,59,Male,UK,Q3,1
81,6819.258178074118,169.13085847445058,93,18.180846566694974,26.440429792964537,1.8785290269013526,47.986341901948066,10,74,Male,USA,Q3,0
187,25.215082343973275,126.75229772720994,20,8.591038820282048,52.76244568387079,3.7892906103605006,43.9496153879325,5,75,Other,Canada,Q2,1
113,1144.0204724557423,120.42713050698174,30,71.41191409249159,51.746100938429116,2.6512376318312136,37.73412604340706,6,66,Male,Other,Q4,1
2,29373.87732864006,58.19075554766727,19,19.623428168785562,92.43543461938005,3.520428343211677,46.67363959737789,7,44,Male,UK,Q3,0
130,3044.180180653532,153.70351122074845,53,69.00753541887977,54.90832225687229,1.3005799150769959,11.006471041788208,4,67,Male,USA,Q2,1
220,1919.055473283455,25.51678241341829,56,39.03764460469539,58.29984797183157,4.709524864191645,41.81846465050432,7,65,Male,Other,Q2,1
54,22090.853878730388,185.61454345098562,77,41.57748009896515,40.165312576438026,2.6504424845721197,34.49955981771531,6,27,Female,UK,Q2,0
343,381.99428700035355,71.90645754639209,82,46.91774960927717,94.90796031828168,4.156620356426249,43.48796247838442,2,25,Male,USA,Q1,1
224,2102.644534708344,34.277184030098184,23,36.77085081275432,77.71859094396096,1.8252284673805674,39.84557828713149,3,78,Male,Canada,Q4,1
225,2610.1830872049336,94.04964128945957,62,10.061997722259008,28.540529030284155,0.5010567452526227,17.32475315884125,4,38,Male,UK,Q2,1
126,500.89515045788755,18.069282758741302,33,30.963181000284578,84.42095857762321,3.368558238604244,38.71992685086278,4,77,Other,USA,Q4,1
130,571.825989396834,140.07897691034358,18,66.37343606939385,43.239636018508996,0.038798241687122426,13.122815149244516,5,74,Male,UK,Q3,1
53,485.08825825479926,181.51404698461766,73,66.57844014688709,82.8667143533594,2.376464882827541,16.429608151402743,7,39,Female,USA,Q1,0
172,1250.092041784133,169.07997135631666,33,28.622430723999436,82.28880682935021,0.9640095133322962,5.395285861148808,3,30,Other,Canada,Q2,1
218,2489.9985538039787,34.2001999550974,32,46.0102626557688,18.88701867628544,3.136877522176811,46.75383079902344,3,65,Female,Canada,Q2,1
160,1319.2852733725422,33.99151605046905,61,19.344722801193747,70.1141131383577,4.897099365689261,14.550168170014077,6,57,Other,USA,Q2,1
198,3178.589189224914,164.55255164161017,54,21.037208152983577,29.06429693065311,2.3220145316032297,26.031123258572592,3,29,Other,Other,Q3,0
247,57.184282035766756,185.60831217459202,17,2.3047088406607408,29.749266999266823,4.087491282628333,19.566641823309634,9,34,Male,Canada,Q1,1
324,790.4664817211111,97.52726766836294,19,89.67465499077446,29.634807688058075,2.5389209347556054,47.99640602917508,7,65,Male,UK,Q4,1
203,236.24538563373113,104.80451221361552,91,21.07066650749062,72.55682475599482,2.4792001555201204,16.75245854692412,5,26,Other,Canada,Q4,1
184,1724.3126202293715,70.46978786328792,70,22.75338769364633,22.982604179253606,4.652117465893889,38.92729107113445,6,74,Male,UK,Q4,0
123,1686.4417973710201,179.91037246871866,99,27.96014326451318,0.09058352460902253,4.449829343733407,42.770807731559,6,68,Male,Canada,Q4,0
255,922.0199191098254,132.5315520055476,34,12.7408071695429,71.52368534826331,3.929002325939872,21.780324874048297,3,66,Other,Canada,Q4,1
294,2357.644993750946,64.76779966180001,84,63.92628831813628,17.118474383512527,1.4812787665839204,18.90859072264656,8,73,Other,UK,Q4,1
280,4898.670287611479,66.7687455003078,25,7.514295317758657,10.448239530783464,2.725042078619703,37.3872910466314,10,57,Female,Canada,Q4,0
325,1001.4650096380759,179.32801388208446,68,13.420242632635027,23.751612059406014,1.119486166528425,45.644799015311705,6,29,Other,UK,Q1,1
98,226.43494108846082,12.59046454210608,74,64.47567265900929,37.9900522322704,2.219583490232699,37.746586653611914,7,26,Female,UK,Q1,1
198,102.32086832703607,71.3180488180613,74,33.96606204814427,47.59063274732007,2.421065328798953,11.35631827959328,2,47,Female,Canada,Q3,0
240,1157.6707172559125,115.32776943111011,88,70.7947826701189,4.457004071263082,4.158200200846655,44.41538737188527,5,23,Male,Canada,Q2,0
144,1576.2439550789422,38.16131779887168,85,55.742474467014205,97.05733326273605,4.4801418266249655,19.379083371841656,8,42,Male,UK,Q1,1
97,256.1374375170782,27.49876329792206,11,25.602117306151307,71.60630534195582,2.0731003119823894,28.811470588896714,6,45,Other,USA,Q2,1
201,3257.2880275131747,164.90250290720638,91,65.08279504893281,32.31940653243362,0.08852222536618604,41.57178096463555,2,27,Other,Canada,Q3,0
124,550.9062619971534,179.93683384321636,16,11.627368029288066,31.869725728539734,4.308869198946773,9.41973837002461,3,58,Female,Other,Q1,1
187,91.40961795979197,166.485219951656,90,53.64103830800304,44.85425493684594,0.8713933925068035,39.225506783877655,10,45,Female,Canada,Q3,1
326,7220.319720454006,180.76969905009605,61,43.71481050450347,62.6244822763033,3.1094098194519675,29.808139895533873,3,46,Male,USA,Q1,1
349,6099.620766504089,115.09127450109058,94,26.787358281744076,14.637306658896776,0.12485450217065597,44.66708209138041,4,53,Other,USA,Q1,0
259,53.33543035800618,164.32904298816496,80,60.40049977395001,18.892981376495232,1.9975323763028214,8.598520092177148,9,28,Other,Canada,Q4,1
148,471.5851018519316,82.96810129430908,7,87.13335923402825,85.94345828335508,4.929801510576749,21.034111852046422,2,38,Other,Canada,Q2,1
252,444.7998821023118,136.59089368101732,16,99.89046997630767,25.625492388907254,0.5034680055190155,41.642154643341875,5,71,Other,Other,Q3,1
346,12826.042959700091,197.87875096394126,99,60.77627687434245,38.01949979751775,2.1184657599982115,0.9615851728380087,1,55,Male,Canada,Q4,1
147,944.8828342983526,52.88826752943421,16,40.470587432917014,87.12718509501171,1.5357497509497609,5.610068338282143,5,43,Male,USA,Q1,1
148,116.30112153192695,84.08095179530531,40,22.52071002162016,66.31478293998225,4.525440616941322,49.52826063783674,9,35,Female,Other,Q1,1
352,4118.141191236022,101.20900168891627,12,25.709608939511174,34.171187934168834,4.3467005395367755,14.019708929517527,2,21,Male,Canada,Q3,1
199,173.0943257311086,36.22294253380983,35,47.94549781497657,68.36995457246208,1.1884938015311441,48.77715968619767,5,61,Female,Other,Q2,1
308,742.1039026705786,25.397335988360787,21,36.72777012807092,1.968321538141371,0.40593893525215585,9.126577550433696,6,58,Male,Other,Q3,1
128,345.62234246575025,167.64734460110864,50,91.38145226249442,73.56426600113653,3.1356919703055874,18.054722150366782,7,32,Male,USA,Q1,1
39,473.10500066645585,195.5909308372414,43,36.82954676557095,48.701604051623946,1.6818435594185488,37.643472225178535,3,40,Other,USA,Q4,0
338,4473.3244425400335,86.89776212763515,17,37.34445911454355,81.31821472844612,3.360421953030315,32.88892036190892,7,58,Female,UK,Q3,1
360,10742.845122848936,26.65346887698412,32,38.35345124339769,95.46376520064683,0.16059878033907238,29.05611999645278,7,23,Female,USA,Q4,1
129,162.13784693637965,22.504234531209534,41,83.66202103676581,92.57885494945684,0.6669961758874471,26.49495879025038,6,60,Female,UK,Q2,1
267,2804.87607869275,179.35045920845675,6,65.07883208469019,90.92650434553407,3.431861163863217,42.17202218323701,4,24,Male,USA,Q2,1
151,365.3550262377425,98.12470744825919,88,61.416885031889265,51.21699559338872,1.0618532765124888,11.747428141669635,10,74,Other,USA,Q4,1
298,382.7921432580401,70.80519014685447,27,33.41430223838622,36.014211413893804,4.287938378812008,22.12354634967592,6,63,Male,UK,Q2,1
99,2289.192311961626,100.52764153548591,20,81.79041768324394,46.503532473067274,0.29295443855067715,7.772614607822864,8,77,Other,UK,Q4,0
263,234.66192267909437,70.47777799154599,25,3.8363861355701134,68.98960033133608,1.0774099139278732,29.797079786535217,3,65,Male,UK,Q4,0
252,2221.4244231600555,102.9167973084478,66,87.07971723381132,88.39977768711867,4.992801242425343,12.527221213566008,6,32,Female,Other,Q4,1
144,3278.5942748226885,173.315715414408,9,51.27498997939296,20.698630300011956,2.165380512933963,16.69210321716929,9,69,Male,UK,Q2,0
346,573.1810339841215,122.53726050179819,92,39.82502348634128,91.8193158461703,3.5148283177232176,23.562535831176408,3,26,Female,Other,Q4,1
112,8027.409506958771,141.98421683393332,53,49.71672807176857,81.5180231969889,0.9133152442850684,1.3385292851563924,7,68,Other,Other,Q2,1
60,162.5138261105719,79.28742848452394,61,66.7415530533831,97.88560151782346,3.0493436749276888,4.596896796041882,4,47,Female,UK,Q4,0
2,8251.161736145574,150.31611691699857,38,1.276542651789736,88.02517732816871,3.6305303418470922,34.29646103541098,3,61,Female,UK,Q4,0
304,59.383645238493415,136.65724612708073,3,87.15518564582477,27.993732969190667,1.5723831793325527,21.44849903587536,9,79,Female,UK,Q2,1
254,62916.97069244348,32.71677957289073,84,44.673952531139285,10.595591134404769,4.144485559879389,43.23951109999477,4,60,Female,USA,Q4,0
140,596.2718230686856,118.80214209196107,70,34.296651970007815,11.224107199158862,3.0170878923614164,34.733600182209976,4,45,Other,USA,Q4,0
37,191.81651526049566,58.78126429885402,97,13.82455656340571,29.12233185782761,1.945615048075151,0.4050470823661223,3,47,Male,UK,Q2,0
160,773.5514140931792,162.77817723038262,55,43.94653743584421,61.418372398453926,2.7882119667157927,30.835616538356742,2,25,Male,Canada,Q1,1
9,228.21384043829184,90.9281646087185,1,49.632277128437885,80.43203260971725,2.8838042371796213,4.686243302985821,3,52,Male,UK,Q3,0
233,1959.506526404117,198.98999138733257,70,40.36466944934778,89.92503069815648,0.8276764634693301,39.046658989524715,6,68,Male,Canada,Q2,1
99,8531.205858043364,27.575083208403118,45,67.86600938268971,62.37533843692328,2.013661849334831,49.5753844139251,12,52,Female,USA,Q4,1
147,247.10557165395,158.2660939206301,98,42.0896528759226,0.563131274805373,1.7171529400974657,26.559939712075575,7,74,Other,USA,Q3,1
304,2615.20785437534,138.00332937300973,47,96.14175778465733,18.63167765185335,2.0045136128956305,34.13897500970652,4,43,Other,Canada,Q3,0
208,110.04583344103828,155.82477781223403,79,59.92775178235918,9.972620385336795,3.8055529424262895,11.865708044737577,7,47,Male,USA,Q4,1
131,5163.821059534009,68.43066114318671,26,80.74779356519089,36.332447556901,2.4126920373333633,21.87988718768968,5,52,Male,UK,Q4,1
152,2047.4585071453203,103.49035298265612,14,10.935590310947884,50.13509936337459,4.701580766196321,42.80476661181918,8,55,Other,Canada,Q1,0
54,5509.752495524358,161.3366187475046,54,39.72912929459057,4.339717857856085,1.468382066792181,8.371147387312561,4,28,Other,Canada,Q4,0
120,912.7660878192719,54.18285300796245,71,33.68477014471527,34.84779757956553,2.078517891424645,13.276780280688104,7,79,Female,Other,Q3,1
161,570.929139621029,52.946307389843895,46,56.94823881365918,17.917967462532257,3.934784052395207,22.271683764301507,5,37,Other,USA,Q4,1
116,3730.0471528995936,114.69968112603715,31,86.11135200614257,64.70701662588739,2.7301229666037514,35.612444592200696,2,63,Other,Canada,Q3,1
75,154.1501639124395,109.4770801106726,88,7.833821776200667,46.427236932434,2.7351407321222387,18.79419773978369,4,48,Female,Canada,Q2,0
113,80.29950868169087,63.629869378457244,59,7.257479804471078,49.531764693390876,0.2667008150259176,46.38661398915019,6,51,Female,Canada,Q2,1
104,1088.501244445035,66.63437359971633,95,85.03177081575988,42.76917880334611,1.992998313592279,4.722852563435959,6,29,Female,USA,Q3,1
340,611.3105466525094,62.79058100924745,29,21.285008603835742,95.6019710486567,1.3536686621086624,18.540209877242376,4,65,Other,Canada,Q2,1
254,2516.816272091554,156.58729177971264,96,66.87532544498137,21.473512512156322,4.996675614155577,35.447706171421096,3,45,Other,Canada,Q1,1
227,5638.239421608593,133.86116445686753,17,54.28781323608052,51.66642598438743,1.5417753531615515,11.299338283074622,4,20,Other,UK,Q3,0
112,2439.4334988454902,168.159264847948,14,83.28935948872295,73.60173683653359,4.422482673969317,32.82065671148365,5,70,Female,UK,Q3,1
99,5003.309976730716,195.33987537966414,36,12.508890983640352,55.684441313456254,3.381168675202387,8.210847911367297,7,65,Other,Other,Q4,1
153,1775.04046706878,100.09121629167743,58,12.978296572261128,92.90208857168011,1.7045820459604522,2.799014243084319,10,59,Other,Canada,Q1,1
349,2302.8289456410066,22.67183746703528,24,55.681836027830755,37.796835564128415,2.7176718918706184,6.050785837432443,7,69,Female,USA,Q4,0
338,920.5894627516033,19.137538978286734,63,94.63786533583709,46.3675805773178,4.202679399745969,46.499239156706736,5,22,Male,Other,Q1,1
194,2202.984236975502,66.17635746160764,91,41.499775837075425,8.852231521472842,4.416841490154559,27.587544146977567,3,30,Male,Other,Q1,0
310,1408.0756202578307,187.18347197696568,25,32.694210025469495,60.89991110519285,0.8019693750307261,39.817288773982455,4,29,Other,Other,Q1,1
163,1786.056140858216,109.41048044446623,59,60.66893231978858,28.821196844810604,1.6978657060408482,16.63272504525256,4,76,Female,Canada,Q3,0
208,853.9852742472821,61.63943805522454,32,93.0448600545031,16.030903951556887,1.6761159010678583,29.63293239427233,8,18,Female,Other,Q2,0
169,3690.0445152195716,85.84169095709372,82,83.69278328446237,54.45312929045081,0.21022398037972345,24.74760668524958,8,69,Other,USA,Q2,1
161,377.7834603461199,123.73307040688745,18,99.54836107332198,53.23102633799106,2.9911887992594828,47.2868979701147,4,60,Other,UK,Q4,0
68,1066.861530889646,134.06043504619004,37,2.256858320237709,7.587164122404754,4.27410026496094,37.378731802705516,4,75,Male,UK,Q4,0
289,7845.34664011461,39.244706858751954,26,11.285814471276224,69.82154534944728,1.907871939127589,36.52713157482895,8,36,Female,Canada,Q2,1
277,264.25571866123795,195.63601854358345,9,60.946776336662204,62.377219065085285,3.700179724920885,2.317663471713977,4,46,Other,USA,Q2,1
304,42.82970086535045,113.50672312672988,99,82.05764393338497,18.90172827464972,3.1385020680036995,27.483483450184554,6,64,Female,USA,Q1,1
135,1900.1455157276482,35.780780380533066,64,28.524434230676654,46.943486215404384,1.878243677465004,23.349572695090743,6,67,Other,USA,Q4,0
195,745.8826367753854,179.7906981357654,72,23.921108803421877,72.032291647856,0.7052989974614854,46.392113330309726,1,65,Male,Canada,Q4,1
128,4995.502869339521,24.181301905091473,20,78.69757993812009,52.94357405412765,3.546619263879837,12.867099409476612,5,56,Other,USA,Q4,1
33,901.6508673888253,182.46973230372743,54,5.638185385323158,39.54890761835702,4.272825844706202,13.491672664554716,3,59,Male,UK,Q4,0
176,442.9652801768265,199.34747469490665,86,36.93826475825851,32.233845808094365,3.4292724620074595,20.56731244407502,9,42,Male,USA,Q2,1
22,978.7477087172863,143.08204183973575,83,50.58092225923298,61.039386664405356,0.08939242017409033,12.168485670318802,4,33,Other,USA,Q2,0
238,5651.085219361206,156.38497200405806,30,56.03486743503234,93.91086983102406,1.0811644719549562,6.459195890437474,8,34,Other,Canada,Q3,1
158,2599.4481222046434,74.08753892882241,53,72.86151567927769,67.17448404774834,0.34739992441765954,42.87074233254004,8,45,Male,Other,Q3,1
38,28.478420219317943,188.89960201944743,92,35.48457234306582,7.474590363631551,2.851930497881134,27.91382622019579,2,56,Female,Other,Q2,0
230,1449.032306988083,110.64565356058985,99,61.26843446746072,46.06849734821338,3.782388394202062,43.06813594782834,6,60,Female,Canada,Q1,1
51,1561.8764010226364,149.15380485353543,63,58.53754227909563,89.08241315106275,0.5528959353432972,41.556738270184795,9,77,Male,Canada,Q2,0
264,1067.0200607461773,185.58046602314312,11,54.76161006537471,9.446242580108688,4.191689102966926,14.102117739483555,4,66,Male,Canada,Q1,1
283,438.6339167858548,195.2841954353466,31,64.04832931422122,98.88757121375433,2.777544891977416,27.386872216213696,4,22,Other,Canada,Q4,1
27,6580.051241556717,168.30882775336812,49,25.94491710680763,94.90693936454213,3.4498450607086246,4.160885137003523,6,18,Other,USA,Q3,0
226,7087.2375842616575,67.5733263265857,94,8.464875358462898,7.827448072987586,4.8570092430432315,45.76259420153792,13,20,Male,USA,Q1,1
277,40.2560099707374,193.64402814489566,87,11.927167203974342,93.3413320449555,0.4184049412384866,20.213135753257657,6,65,Male,Other,Q4,1
286,331.31208408373755,129.34271093627865,19,22.458238265390108,36.31325902594622,4.5061201148889465,19.68380919445107,8,41,Female,Canada,Q2,1
97,882.6281785456847,186.82207050687236,12,50.01979355227852,84.47091670758626,0.6305134799370465,15.137768530897661,8,46,Female,Canada,Q3,1
284,4549.453093888002,138.45995490472686,15,84.04427505460201,41.83833377132715,1.9647940331834113,23.03318723553519,1,32,Female,USA,Q2,1
317,1155.4894675190017,68.3754027510669,31,70.12933420883842,44.08551127025159,4.257193481655571,12.587969327272402,8,21,Male,Canada,Q4,1
304,393.31440303355106,80.30465958713503,43,78.90406042020471,63.42430909775426,4.531271183689341,18.74261363984023,4,61,Male,UK,Q4,1
147,3178.9313503960184,114.5896376495587,37,35.09756239260914,77.44774192759833,2.531858367725727,39.997352429244096,4,18,Female,USA,Q2,1
4,798.7083590384009,160.10281989637758,79,40.465374164855014,3.3789150948248636,2.9705231913771257,41.71277517925859,2,66,Female,UK,Q4,0
